date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1979-02-01,-8.1,2.43,26,"1953-02-01 1978-02-01",86.75,4.49,26,"1953-02-01 1978-02-01",-4.17,1.97,30,"1949-02-01 1978-02-01",31.14,3.9,26,"1953-02-01 1978-02-01",-17,2.93,26,"1953-02-01 1978-02-01",61.33,4.9,26,"1953-02-01 1978-02-01",-13.29,2.8,30,"1949-02-01 1978-02-01",5.54,1.42,26,"1953-02-01 1978-02-01",69.4,36.54,30,"1949-02-01 1978-02-01",15.21,14.7,30,"1949-02-01 1978-02-01",56.98,33.84,30,"1949-02-01 1978-02-01",28.8,17.07,24,"1955-02-01 1978-02-01",,,,
1979-01-01,-9.3,2.64,26,"1953-01-01 1978-01-01",86.67,4.2,26,"1953-01-01 1978-01-01",-5.48,2.71,30,"1949-01-01 1978-01-01",31.02,3.53,26,"1953-01-01 1978-01-01",-18.35,3.11,26,"1953-01-01 1978-01-01",62.96,4.97,26,"1953-01-01 1978-01-01",-14.43,2.98,30,"1949-01-01 1978-01-01",5.87,1.99,26,"1953-01-01 1978-01-01",73.6,26.85,30,"1949-01-01 1978-01-01",24.03,19.91,30,"1949-01-01 1978-01-01",53.55,18.96,30,"1949-01-01 1978-01-01",23.7,12.28,24,"1955-01-01 1978-01-01",,,,
1978-12-01,-6.16,2.95,25,"1953-12-01 1977-12-01",88.6,3.96,25,"1953-12-01 1977-12-01",-2.7,2.55,30,"1948-12-01 1977-12-01",29.23,3.41,25,"1953-12-01 1977-12-01",-13.95,3.41,25,"1953-12-01 1977-12-01",65.86,4.4,25,"1953-12-01 1977-12-01",-10.25,3.05,30,"1948-12-01 1977-12-01",5.61,1.73,25,"1953-12-01 1977-12-01",88.64,29.63,30,"1948-12-01 1977-12-01",34.32,23.33,30,"1948-12-01 1977-12-01",58.49,26.35,30,"1948-12-01 1977-12-01",11.6,7.49,23,"1955-12-01 1977-12-01",,,,
1978-11-01,1.55,1.63,25,"1953-11-01 1977-11-01",90.47,2.33,25,"1953-11-01 1977-11-01",5.49,1.85,30,"1948-11-01 1977-11-01",28.84,3.27,25,"1953-11-01 1977-11-01",-4.67,1.49,25,"1953-11-01 1977-11-01",63.34,2.67,25,"1953-11-01 1977-11-01",-1.21,1.83,30,"1948-11-01 1977-11-01",5.7,1.68,25,"1953-11-01 1977-11-01",85.57,30.91,30,"1948-11-01 1977-11-01",65.52,30.3,30,"1948-11-01 1977-11-01",21.31,15.84,30,"1948-11-01 1977-11-01",1.8,2.23,23,"1955-11-01 1977-11-01",,,,
1978-10-01,7.21,1.46,25,"1953-10-01 1977-10-01",89.96,2.51,25,"1953-10-01 1977-10-01",13.59,1.78,30,"1948-10-01 1977-10-01",26.1,2.88,25,"1953-10-01 1977-10-01",0.88,1.76,25,"1953-10-01 1977-10-01",55.16,3.84,25,"1953-10-01 1977-10-01",4.33,1.56,30,"1948-10-01 1977-10-01",4.54,1.52,25,"1953-10-01 1977-10-01",72.61,32.57,30,"1948-10-01 1977-10-01",71.29,30.94,30,"1948-10-01 1977-10-01",1.37,4.03,30,"1948-10-01 1977-10-01",0.1,0.22,23,"1955-10-01 1977-10-01",,,,
1978-09-01,13.18,1.47,25,"1953-09-01 1977-09-01",92.24,2.53,25,"1953-09-01 1977-09-01",20,1.72,30,"1948-09-01 1977-09-01",24.21,2.72,25,"1953-09-01 1977-09-01",7.05,1.63,25,"1953-09-01 1977-09-01",55.11,5.16,25,"1953-09-01 1977-09-01",9.88,1.45,30,"1948-09-01 1977-09-01",3.32,1.25,25,"1953-09-01 1977-09-01",83.3,41.87,30,"1948-09-01 1977-09-01",83.3,41.87,30,"1948-09-01 1977-09-01",0,0,30,"1948-09-01 1977-09-01",0,0,23,"1955-09-01 1977-09-01",,,,
1978-08-01,16.74,1.21,25,"1953-08-01 1977-08-01",91.02,2.09,25,"1953-08-01 1977-08-01",24.9,1.49,30,"1948-08-01 1977-08-01",23.22,3.02,25,"1953-08-01 1977-08-01",11.23,1.46,25,"1953-08-01 1977-08-01",51.75,5.04,25,"1953-08-01 1977-08-01",14.44,1.28,30,"1948-08-01 1977-08-01",2.87,0.81,25,"1953-08-01 1977-08-01",91.29,34.84,30,"1948-08-01 1977-08-01",91.29,34.84,30,"1948-08-01 1977-08-01",0,0,30,"1948-08-01 1977-08-01",0,0,23,"1955-08-01 1977-08-01",,,,
1978-07-01,17.44,1.08,25,"1953-07-01 1977-07-01",89.58,2.67,25,"1953-07-01 1977-07-01",26.2,1.29,30,"1948-07-01 1977-07-01",24.33,2.45,25,"1953-07-01 1977-07-01",11.97,1.39,25,"1953-07-01 1977-07-01",50.62,4.89,25,"1953-07-01 1977-07-01",15.78,1.14,30,"1948-07-01 1977-07-01",3.29,1.2,25,"1953-07-01 1977-07-01",88.85,35.08,30,"1948-07-01 1977-07-01",88.85,35.08,30,"1948-07-01 1977-07-01",0,0,30,"1948-07-01 1977-07-01",0,0,23,"1955-07-01 1977-07-01",,,,
1978-06-01,15.07,1.14,25,"1953-06-01 1977-06-01",88.1,3.58,25,"1953-06-01 1977-06-01",23.76,1.28,30,"1948-06-01 1977-06-01",25.65,2.29,25,"1953-06-01 1977-06-01",9.01,1.65,25,"1953-06-01 1977-06-01",49.72,6.21,25,"1953-06-01 1977-06-01",13.15,1.04,30,"1948-06-01 1977-06-01",4.07,1.29,25,"1953-06-01 1977-06-01",83,30.65,30,"1948-06-01 1977-06-01",83,30.65,30,"1948-06-01 1977-06-01",0,0,30,"1948-06-01 1977-06-01",0,0,23,"1955-06-01 1977-06-01",,,,
1978-05-01,8.99,1.54,25,"1953-05-01 1977-05-01",85.3,4.45,25,"1953-05-01 1977-05-01",18.39,2.08,30,"1948-05-01 1977-05-01",27.59,3.31,25,"1953-05-01 1977-05-01",2.04,2.04,25,"1953-05-01 1977-05-01",43.9,5.43,25,"1953-05-01 1977-05-01",7.33,1.63,30,"1948-05-01 1977-05-01",4.39,1.25,25,"1953-05-01 1977-05-01",65.72,26.09,30,"1948-05-01 1977-05-01",64.06,25.79,30,"1948-05-01 1977-05-01",1.65,5.7,30,"1948-05-01 1977-05-01",0,0.05,23,"1955-05-01 1977-05-01",,,,
1978-04-01,2.63,1.6,25,"1953-04-01 1977-04-01",85.79,3.79,25,"1953-04-01 1977-04-01",10.6,1.75,30,"1948-04-01 1977-04-01",29.31,3.26,25,"1953-04-01 1977-04-01",-4.16,1.6,25,"1953-04-01 1977-04-01",47.6,5.52,25,"1953-04-01 1977-04-01",0.87,1.24,30,"1948-04-01 1977-04-01",5.33,1.59,25,"1953-04-01 1977-04-01",71.45,23.11,30,"1948-04-01 1977-04-01",61.5,21.25,30,"1948-04-01 1977-04-01",9.15,9.39,30,"1948-04-01 1977-04-01",1.2,2.06,23,"1955-04-01 1977-04-01",,,,
1978-03-01,-3.35,1.75,25,"1953-03-01 1977-03-01",86.28,3.44,25,"1953-03-01 1977-03-01",1.44,1.88,30,"1948-03-01 1977-03-01",30.68,3.64,25,"1953-03-01 1977-03-01",-10.97,2.39,25,"1953-03-01 1977-03-01",56.49,4.63,25,"1953-03-01 1977-03-01",-6.85,2.35,30,"1948-03-01 1977-03-01",5.94,1.51,25,"1953-03-01 1977-03-01",75.44,30.7,30,"1948-03-01 1977-03-01",37.33,26.63,30,"1948-03-01 1977-03-01",37.05,21.59,30,"1948-03-01 1977-03-01",19.8,16.21,23,"1955-03-01 1977-03-01",,,,
1978-02-01,-7.89,2.23,25,"1953-02-01 1977-02-01",87.01,4.39,25,"1953-02-01 1977-02-01",-4.09,1.88,30,"1948-02-01 1977-02-01",31.29,3.9,25,"1953-02-01 1977-02-01",-16.89,2.94,25,"1953-02-01 1977-02-01",61.54,4.87,25,"1953-02-01 1977-02-01",-13.3,2.81,30,"1948-02-01 1977-02-01",5.55,1.45,25,"1953-02-01 1977-02-01",70.94,34.84,30,"1948-02-01 1977-02-01",15.66,14.43,30,"1948-02-01 1977-02-01",57.94,32.93,30,"1948-02-01 1977-02-01",29,17.38,23,"1955-02-01 1977-02-01",,,,
1978-01-01,-9.23,2.68,25,"1953-01-01 1977-01-01",86.66,4.28,25,"1953-01-01 1977-01-01",-5.47,2.7,30,"1948-01-01 1977-01-01",30.9,3.55,25,"1953-01-01 1977-01-01",-18.34,3.17,25,"1953-01-01 1977-01-01",62.82,5.02,25,"1953-01-01 1977-01-01",-14.45,2.98,30,"1948-01-01 1977-01-01",5.74,1.9,25,"1953-01-01 1977-01-01",71.91,26.49,30,"1948-01-01 1977-01-01",22.3,19.64,30,"1948-01-01 1977-01-01",53.04,18.77,30,"1948-01-01 1977-01-01",23.8,12.53,23,"1955-01-01 1977-01-01",,,,
1977-12-01,-6.12,3,24,"1953-12-01 1976-12-01",88.71,4,24,"1953-12-01 1976-12-01",-2.74,2.58,30,"1947-12-01 1976-12-01",29.17,3.47,24,"1953-12-01 1976-12-01",-13.96,3.48,24,"1953-12-01 1976-12-01",65.84,4.49,24,"1953-12-01 1976-12-01",-10.29,3.06,30,"1947-12-01 1976-12-01",5.46,1.58,24,"1953-12-01 1976-12-01",88.26,29.9,30,"1947-12-01 1976-12-01",34.53,23.17,30,"1947-12-01 1976-12-01",57.84,26.52,30,"1947-12-01 1976-12-01",11.6,7.65,22,"1955-12-01 1976-12-01",,,,
1977-11-01,1.53,1.66,24,"1953-11-01 1976-11-01",90.58,2.31,24,"1953-11-01 1976-11-01",5.45,1.84,30,"1947-11-01 1976-11-01",28.91,3.32,24,"1953-11-01 1976-11-01",-4.69,1.52,24,"1953-11-01 1976-11-01",63.4,2.71,24,"1953-11-01 1976-11-01",-1.28,1.84,30,"1947-11-01 1976-11-01",5.68,1.72,24,"1953-11-01 1976-11-01",85.78,30.96,30,"1947-11-01 1976-11-01",65.84,30.31,30,"1947-11-01 1976-11-01",21.17,15.79,30,"1947-11-01 1976-11-01",1.8,2.28,22,"1955-11-01 1976-11-01",,,,
1977-10-01,7.24,1.48,24,"1953-10-01 1976-10-01",89.83,2.47,24,"1953-10-01 1976-10-01",13.8,1.95,30,"1947-10-01 1976-10-01",26,2.91,24,"1953-10-01 1976-10-01",0.84,1.78,24,"1953-10-01 1976-10-01",54.92,3.72,24,"1953-10-01 1976-10-01",4.47,1.63,30,"1947-10-01 1976-10-01",4.56,1.55,24,"1953-10-01 1976-10-01",69.71,32.73,30,"1947-10-01 1976-10-01",68.39,30.99,30,"1947-10-01 1976-10-01",1.37,4.03,30,"1947-10-01 1976-10-01",0.1,0.22,22,"1955-10-01 1976-10-01",,,,
1977-09-01,13.19,1.5,24,"1953-09-01 1976-09-01",92.12,2.52,24,"1953-09-01 1976-09-01",20.1,1.68,30,"1947-09-01 1976-09-01",24.39,2.63,24,"1953-09-01 1976-09-01",7.02,1.66,24,"1953-09-01 1976-09-01",54.68,4.82,24,"1953-09-01 1976-09-01",9.91,1.45,30,"1947-09-01 1976-09-01",3.34,1.27,24,"1953-09-01 1976-09-01",81.63,40.35,30,"1947-09-01 1976-09-01",81.63,40.35,30,"1947-09-01 1976-09-01",0,0,30,"1947-09-01 1976-09-01",0,0,22,"1955-09-01 1976-09-01",,,,
1977-08-01,16.74,1.23,24,"1953-08-01 1976-08-01",90.92,2.08,24,"1953-08-01 1976-08-01",25.05,1.56,30,"1947-08-01 1976-08-01",23.38,2.97,24,"1953-08-01 1976-08-01",11.21,1.48,24,"1953-08-01 1976-08-01",51.47,4.96,24,"1953-08-01 1976-08-01",14.56,1.36,30,"1947-08-01 1976-08-01",2.93,0.78,24,"1953-08-01 1976-08-01",89.74,36.24,30,"1947-08-01 1976-08-01",89.74,36.24,30,"1947-08-01 1976-08-01",0,0,30,"1947-08-01 1976-08-01",0,0,22,"1955-08-01 1976-08-01",,,,
1977-07-01,17.45,1.1,24,"1953-07-01 1976-07-01",89.55,2.73,24,"1953-07-01 1976-07-01",26.23,1.28,30,"1947-07-01 1976-07-01",24.41,2.47,24,"1953-07-01 1976-07-01",12.01,1.41,24,"1953-07-01 1976-07-01",50.58,4.98,24,"1953-07-01 1976-07-01",15.87,1.15,30,"1947-07-01 1976-07-01",3.28,1.23,24,"1953-07-01 1976-07-01",90.92,35.87,30,"1947-07-01 1976-07-01",90.92,35.87,30,"1947-07-01 1976-07-01",0,0,30,"1947-07-01 1976-07-01",0,0,22,"1955-07-01 1976-07-01",,,,
1977-06-01,15.12,1.14,24,"1953-06-01 1976-06-01",87.98,3.59,24,"1953-06-01 1976-06-01",23.76,1.27,30,"1947-06-01 1976-06-01",25.79,2.24,24,"1953-06-01 1976-06-01",9.01,1.68,24,"1953-06-01 1976-06-01",49.54,6.27,24,"1953-06-01 1976-06-01",13.18,1.01,30,"1947-06-01 1976-06-01",4.12,1.29,24,"1953-06-01 1976-06-01",82.73,30.47,30,"1947-06-01 1976-06-01",82.73,30.47,30,"1947-06-01 1976-06-01",0,0,30,"1947-06-01 1976-06-01",0,0,22,"1955-06-01 1976-06-01",,,,
1977-05-01,9.01,1.57,24,"1953-05-01 1976-05-01",85.57,4.33,24,"1953-05-01 1976-05-01",18.17,2.06,30,"1947-05-01 1976-05-01",27.64,3.37,24,"1953-05-01 1976-05-01",2.07,2.07,24,"1953-05-01 1976-05-01",44.35,5.07,24,"1953-05-01 1976-05-01",7.3,1.64,30,"1947-05-01 1976-05-01",4.36,1.27,24,"1953-05-01 1976-05-01",68.25,25.63,30,"1947-05-01 1976-05-01",66.59,25.5,30,"1947-05-01 1976-05-01",1.65,5.7,30,"1947-05-01 1976-05-01",0,0.05,22,"1955-05-01 1976-05-01",,,,
1977-04-01,2.63,1.63,24,"1953-04-01 1976-04-01",85.94,3.8,24,"1953-04-01 1976-04-01",10.46,1.8,30,"1947-04-01 1976-04-01",29.34,3.33,24,"1953-04-01 1976-04-01",-4.1,1.6,24,"1953-04-01 1976-04-01",47.95,5.35,24,"1953-04-01 1976-04-01",0.84,1.27,30,"1947-04-01 1976-04-01",5.38,1.61,24,"1953-04-01 1976-04-01",71.83,23.13,30,"1947-04-01 1976-04-01",61.48,21.26,30,"1947-04-01 1976-04-01",9.55,9.77,30,"1947-04-01 1976-04-01",1.3,2.1,22,"1955-04-01 1976-04-01",,,,
1977-03-01,-3.47,1.68,24,"1953-03-01 1976-03-01",86.27,3.51,24,"1953-03-01 1976-03-01",1.31,1.73,30,"1947-03-01 1976-03-01",30.78,3.68,24,"1953-03-01 1976-03-01",-11.15,2.27,24,"1953-03-01 1976-03-01",56.45,4.72,24,"1953-03-01 1976-03-01",-6.91,2.28,30,"1947-03-01 1976-03-01",5.94,1.54,24,"1953-03-01 1976-03-01",74.99,30.62,30,"1947-03-01 1976-03-01",36.45,26.45,30,"1947-03-01 1976-03-01",37.7,21.54,30,"1947-03-01 1976-03-01",20.1,16.51,22,"1955-03-01 1976-03-01",,,,
1977-02-01,-7.93,2.27,24,"1953-02-01 1976-02-01",86.99,4.48,24,"1953-02-01 1976-02-01",-4.16,1.91,30,"1947-02-01 1976-02-01",31.44,3.91,24,"1953-02-01 1976-02-01",-16.98,2.97,24,"1953-02-01 1976-02-01",61.41,4.93,24,"1953-02-01 1976-02-01",-13.38,2.79,30,"1947-02-01 1976-02-01",5.55,1.48,24,"1953-02-01 1976-02-01",72.16,34.63,30,"1947-02-01 1976-02-01",15.5,14.58,30,"1947-02-01 1976-02-01",59.24,33.16,30,"1947-02-01 1976-02-01",28.7,17.69,22,"1955-02-01 1976-02-01",,,,
1977-01-01,-9.08,2.61,24,"1953-01-01 1976-01-01",86.8,4.32,24,"1953-01-01 1976-01-01",-5.27,2.61,30,"1947-01-01 1976-01-01",30.93,3.62,24,"1953-01-01 1976-01-01",-18.26,3.21,24,"1953-01-01 1976-01-01",62.79,5.12,24,"1953-01-01 1976-01-01",-14.35,2.96,30,"1947-01-01 1976-01-01",5.6,1.81,24,"1953-01-01 1976-01-01",74.2,28.09,30,"1947-01-01 1976-01-01",24.17,20.09,30,"1947-01-01 1976-01-01",53.31,18.96,30,"1947-01-01 1976-01-01",23.6,12.8,22,"1955-01-01 1976-01-01",,,,
1976-12-01,-5.94,2.95,23,"1953-12-01 1975-12-01",89.07,3.69,23,"1953-12-01 1975-12-01",-2.61,2.53,30,"1946-12-01 1975-12-01",29.1,3.53,23,"1953-12-01 1975-12-01",-13.63,3.19,23,"1953-12-01 1975-12-01",66.25,4.12,23,"1953-12-01 1975-12-01",-10.07,2.83,30,"1946-12-01 1975-12-01",5.45,1.61,23,"1953-12-01 1975-12-01",91.31,30.28,30,"1946-12-01 1975-12-01",35.56,23.15,30,"1946-12-01 1975-12-01",59.81,26.58,30,"1946-12-01 1975-12-01",11.6,7.82,21,"1955-12-01 1975-12-01",,,,
1976-11-01,1.63,1.63,23,"1953-11-01 1975-11-01",90.56,2.36,23,"1953-11-01 1975-11-01",5.56,1.79,30,"1946-11-01 1975-11-01",28.98,3.37,23,"1953-11-01 1975-11-01",-4.62,1.52,23,"1953-11-01 1975-11-01",63.39,2.77,23,"1953-11-01 1975-11-01",-1.19,1.81,30,"1946-11-01 1975-11-01",5.62,1.72,23,"1953-11-01 1975-11-01",87.45,30,30,"1946-11-01 1975-11-01",67.04,29.43,30,"1946-11-01 1975-11-01",21.57,15.89,30,"1946-11-01 1975-11-01",1.8,2.33,21,"1955-11-01 1975-11-01",,,,
1976-10-01,7.35,1.41,23,"1953-10-01 1975-10-01",89.73,2.48,23,"1953-10-01 1975-10-01",13.98,1.88,30,"1946-10-01 1975-10-01",26.01,2.97,23,"1953-10-01 1975-10-01",0.95,1.74,23,"1953-10-01 1975-10-01",54.86,3.79,23,"1953-10-01 1975-10-01",4.59,1.53,30,"1946-10-01 1975-10-01",4.53,1.58,23,"1953-10-01 1975-10-01",68.82,31.83,30,"1946-10-01 1975-10-01",67.55,30.14,30,"1946-10-01 1975-10-01",1.32,4.01,30,"1946-10-01 1975-10-01",0.1,0.23,21,"1955-10-01 1975-10-01",,,,
1976-09-01,13.2,1.53,23,"1953-09-01 1975-09-01",91.94,2.41,23,"1953-09-01 1975-09-01",20.26,1.72,30,"1946-09-01 1975-09-01",24.54,2.59,23,"1953-09-01 1975-09-01",7.02,1.69,23,"1953-09-01 1975-09-01",54.41,4.75,23,"1953-09-01 1975-09-01",9.97,1.45,30,"1946-09-01 1975-09-01",3.39,1.27,23,"1953-09-01 1975-09-01",82.72,41.5,30,"1946-09-01 1975-09-01",82.51,41.23,30,"1946-09-01 1975-09-01",0.2,1.09,30,"1946-09-01 1975-09-01",0,0,21,"1955-09-01 1975-09-01",,,,
1976-08-01,16.74,1.26,23,"1953-08-01 1975-08-01",90.81,2.05,23,"1953-08-01 1975-08-01",25.05,1.56,30,"1946-08-01 1975-08-01",23.53,2.94,23,"1953-08-01 1975-08-01",11.21,1.51,23,"1953-08-01 1975-08-01",51.21,4.9,23,"1953-08-01 1975-08-01",14.57,1.35,30,"1946-08-01 1975-08-01",2.89,0.78,23,"1953-08-01 1975-08-01",89.28,36.44,30,"1946-08-01 1975-08-01",89.28,36.44,30,"1946-08-01 1975-08-01",0,0,30,"1946-08-01 1975-08-01",0,0,21,"1955-08-01 1975-08-01",,,,
1976-07-01,17.45,1.12,23,"1953-07-01 1975-07-01",89.39,2.67,23,"1953-07-01 1975-07-01",26.3,1.23,30,"1946-07-01 1975-07-01",24.55,2.43,23,"1953-07-01 1975-07-01",11.99,1.44,23,"1953-07-01 1975-07-01",50.2,4.73,23,"1953-07-01 1975-07-01",15.91,1.12,30,"1946-07-01 1975-07-01",3.28,1.25,23,"1953-07-01 1975-07-01",89.36,36.27,30,"1946-07-01 1975-07-01",89.36,36.27,30,"1946-07-01 1975-07-01",0,0,30,"1946-07-01 1975-07-01",0,0,21,"1955-07-01 1975-07-01",,,,
1976-06-01,15.03,1.1,23,"1953-06-01 1975-06-01",87.77,3.53,23,"1953-06-01 1975-06-01",23.72,1.25,30,"1946-06-01 1975-06-01",25.88,2.24,23,"1953-06-01 1975-06-01",8.9,1.62,23,"1953-06-01 1975-06-01",49.25,6.25,23,"1953-06-01 1975-06-01",13.16,1,30,"1946-06-01 1975-06-01",4.18,1.29,23,"1953-06-01 1975-06-01",81.46,31.15,30,"1946-06-01 1975-06-01",81.46,31.15,30,"1946-06-01 1975-06-01",0,0,30,"1946-06-01 1975-06-01",0,0,21,"1955-06-01 1975-06-01",,,,
1976-05-01,8.98,1.59,23,"1953-05-01 1975-05-01",85.26,4.15,23,"1953-05-01 1975-05-01",18.15,2.07,30,"1946-05-01 1975-05-01",27.55,3.41,23,"1953-05-01 1975-05-01",2.01,2.09,23,"1953-05-01 1975-05-01",44.02,4.93,23,"1953-05-01 1975-05-01",7.31,1.63,30,"1946-05-01 1975-05-01",4.28,1.23,23,"1953-05-01 1975-05-01",66.96,23.94,30,"1946-05-01 1975-05-01",65.46,24.05,30,"1946-05-01 1975-05-01",1.49,5.68,30,"1946-05-01 1975-05-01",0,0.05,21,"1955-05-01 1975-05-01",,,,
1976-04-01,2.59,1.66,23,"1953-04-01 1975-04-01",86.05,3.84,23,"1953-04-01 1975-04-01",10.37,1.74,30,"1946-04-01 1975-04-01",29.23,3.36,23,"1953-04-01 1975-04-01",-4.1,1.63,23,"1953-04-01 1975-04-01",48.08,5.42,23,"1953-04-01 1975-04-01",0.83,1.27,30,"1946-04-01 1975-04-01",5.3,1.59,23,"1953-04-01 1975-04-01",71.38,23.06,30,"1946-04-01 1975-04-01",61.18,21.23,30,"1946-04-01 1975-04-01",9.38,9.72,30,"1946-04-01 1975-04-01",1.3,2.14,21,"1955-04-01 1975-04-01",,,,
1976-03-01,-3.52,1.7,23,"1953-03-01 1975-03-01",86.09,3.47,23,"1953-03-01 1975-03-01",1.55,2.2,30,"1946-03-01 1975-03-01",30.5,3.51,23,"1953-03-01 1975-03-01",-11.06,2.28,23,"1953-03-01 1975-03-01",56.55,4.79,23,"1953-03-01 1975-03-01",-6.69,2.44,30,"1946-03-01 1975-03-01",5.88,1.55,23,"1953-03-01 1975-03-01",73.09,31.43,30,"1946-03-01 1975-03-01",35.59,26.27,30,"1946-03-01 1975-03-01",36.44,22.39,30,"1946-03-01 1975-03-01",19.6,16.7,21,"1955-03-01 1975-03-01",,,,
1976-02-01,-8.09,2.18,23,"1953-02-01 1975-02-01",86.86,4.53,23,"1953-02-01 1975-02-01",-4.35,1.91,30,"1946-02-01 1975-02-01",31.17,3.77,23,"1953-02-01 1975-02-01",-17.07,3,23,"1953-02-01 1975-02-01",61.39,5.04,23,"1953-02-01 1975-02-01",-13.54,2.83,30,"1946-02-01 1975-02-01",5.59,1.5,23,"1953-02-01 1975-02-01",70.78,33.98,30,"1946-02-01 1975-02-01",14.44,13.44,30,"1946-02-01 1975-02-01",58.71,33.13,30,"1946-02-01 1975-02-01",28.6,18.1,21,"1955-02-01 1975-02-01",,,,
1976-01-01,-8.97,2.62,23,"1953-01-01 1975-01-01",86.85,4.4,23,"1953-01-01 1975-01-01",-5.16,2.55,30,"1946-01-01 1975-01-01",30.77,3.61,23,"1953-01-01 1975-01-01",-18.01,3.05,23,"1953-01-01 1975-01-01",62.89,5.21,23,"1953-01-01 1975-01-01",-14.17,2.75,30,"1946-01-01 1975-01-01",5.63,1.84,23,"1953-01-01 1975-01-01",74.12,28.01,30,"1946-01-01 1975-01-01",23.64,20.02,30,"1946-01-01 1975-01-01",53.24,18.87,30,"1946-01-01 1975-01-01",23.1,12.9,21,"1955-01-01 1975-01-01",,,,
1975-12-01,-5.87,2.99,22,"1953-12-01 1974-12-01",89.07,3.78,22,"1953-12-01 1974-12-01",-2.61,2.54,30,"1945-12-01 1974-12-01",28.91,3.49,22,"1953-12-01 1974-12-01",-13.47,3.16,22,"1953-12-01 1974-12-01",66.38,4.16,22,"1953-12-01 1974-12-01",-9.99,2.75,30,"1945-12-01 1974-12-01",5.39,1.62,22,"1953-12-01 1974-12-01",89.81,30.94,30,"1945-12-01 1974-12-01",35.16,23.16,30,"1945-12-01 1974-12-01",58.21,27.12,30,"1945-12-01 1974-12-01",11.9,7.93,20,"1955-12-01 1974-12-01",,,,
1975-11-01,1.53,1.59,22,"1953-11-01 1974-11-01",90.5,2.39,22,"1953-11-01 1974-11-01",5.46,1.74,30,"1945-11-01 1974-11-01",28.8,3.33,22,"1953-11-01 1974-11-01",-4.69,1.51,22,"1953-11-01 1974-11-01",63.47,2.81,22,"1953-11-01 1974-11-01",-1.24,1.8,30,"1945-11-01 1974-11-01",5.65,1.76,22,"1953-11-01 1974-11-01",86.53,29.4,30,"1945-11-01 1974-11-01",65.98,29.23,30,"1945-11-01 1974-11-01",21.65,15.96,30,"1945-11-01 1974-11-01",1.8,2.38,20,"1955-11-01 1974-11-01",,,,
1975-10-01,7.32,1.44,22,"1953-10-01 1974-10-01",89.67,2.52,22,"1953-10-01 1974-10-01",13.93,1.9,30,"1945-10-01 1974-10-01",25.72,2.69,22,"1953-10-01 1974-10-01",0.94,1.77,22,"1953-10-01 1974-10-01",54.77,3.86,22,"1953-10-01 1974-10-01",4.57,1.54,30,"1945-10-01 1974-10-01",4.45,1.56,22,"1953-10-01 1974-10-01",69.75,32.84,30,"1945-10-01 1974-10-01",68.35,31.04,30,"1945-10-01 1974-10-01",1.45,4.03,30,"1945-10-01 1974-10-01",0.1,0.23,20,"1955-10-01 1974-10-01",,,,
1975-09-01,13.21,1.56,22,"1953-09-01 1974-09-01",91.79,2.35,22,"1953-09-01 1974-09-01",20.33,1.69,30,"1945-09-01 1974-09-01",24.31,2.4,22,"1953-09-01 1974-09-01",6.98,1.72,22,"1953-09-01 1974-09-01",54.11,4.62,22,"1953-09-01 1974-09-01",10.04,1.48,30,"1945-09-01 1974-09-01",3.28,1.18,22,"1953-09-01 1974-09-01",79.88,33.66,30,"1945-09-01 1974-09-01",79.67,33.3,30,"1945-09-01 1974-09-01",0.2,1.09,30,"1945-09-01 1974-09-01",0,0,20,"1955-09-01 1974-09-01",,,,
1975-08-01,16.7,1.28,22,"1953-08-01 1974-08-01",90.8,2.1,22,"1953-08-01 1974-08-01",25.04,1.56,30,"1945-08-01 1974-08-01",23.38,2.93,22,"1953-08-01 1974-08-01",11.18,1.54,22,"1953-08-01 1974-08-01",51.31,4.99,22,"1953-08-01 1974-08-01",14.59,1.35,30,"1945-08-01 1974-08-01",2.86,0.78,22,"1953-08-01 1974-08-01",88.85,36.53,30,"1945-08-01 1974-08-01",88.85,36.53,30,"1945-08-01 1974-08-01",0,0,30,"1945-08-01 1974-08-01",0,0,20,"1955-08-01 1974-08-01",,,,
