date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1980-04-01,-0.4,1.68,27,"1953-04-01 1979-04-01",87.52,5.81,27,"1953-04-01 1979-04-01",8.03,2.06,30,"1950-04-01 1979-04-01",29.3,4.75,27,"1953-04-01 1979-04-01",-7.05,1.69,27,"1953-04-01 1979-04-01",46.85,5.51,27,"1953-04-01 1979-04-01",-3.49,1.3,30,"1950-04-01 1979-04-01",2.55,1.1,27,"1953-04-01 1979-04-01",52.86,28.14,30,"1950-04-01 1979-04-01",35.15,27.77,30,"1950-04-01 1979-04-01",18.61,17.02,30,"1950-04-01 1979-04-01",5.3,6.97,25,"1955-04-01 1979-04-01",,,,
1980-03-01,-5.62,2.2,27,"1953-03-01 1979-03-01",86.3,5.42,27,"1953-03-01 1979-03-01",-0.25,2.04,30,"1950-03-01 1979-03-01",26.79,5.02,27,"1953-03-01 1979-03-01",-15.4,3.43,27,"1953-03-01 1979-03-01",55.25,5.17,27,"1953-03-01 1979-03-01",-12.45,3.15,30,"1950-03-01 1979-03-01",3.05,1.67,27,"1953-03-01 1979-03-01",46.18,24.74,30,"1950-03-01 1979-03-01",13.68,16.36,30,"1950-03-01 1979-03-01",35.2,21.54,30,"1950-03-01 1979-03-01",30.4,26.09,25,"1955-03-01 1979-03-01",,,,
1980-02-01,-11.21,2.93,27,"1953-02-01 1979-02-01",84.54,6.58,27,"1953-02-01 1979-02-01",-6.18,2.41,30,"1950-02-01 1979-02-01",25.56,4.3,27,"1953-02-01 1979-02-01",-23.13,3.82,27,"1953-02-01 1979-02-01",58.04,7.15,27,"1953-02-01 1979-02-01",-19.75,3.37,30,"1950-02-01 1979-02-01",3.23,1.79,27,"1953-02-01 1979-02-01",29.39,19.94,30,"1950-02-01 1979-02-01",1.93,4.57,30,"1950-02-01 1979-02-01",31.52,19.61,30,"1950-02-01 1979-02-01",42.9,26.08,25,"1955-02-01 1979-02-01",,,,
1980-01-01,-13.77,3.35,27,"1953-01-01 1979-01-01",83.87,7.78,27,"1953-01-01 1979-01-01",-9.54,2.65,30,"1950-01-01 1979-01-01",26.42,3.92,27,"1953-01-01 1979-01-01",-24.77,3.5,27,"1953-01-01 1979-01-01",60.64,6.99,27,"1953-01-01 1979-01-01",-21.54,3.01,30,"1950-01-01 1979-01-01",3.87,1.76,27,"1953-01-01 1979-01-01",42.4,31.63,30,"1950-01-01 1979-01-01",1.83,8.75,30,"1950-01-01 1979-01-01",49.09,30.11,30,"1950-01-01 1979-01-01",36.1,23.48,25,"1955-01-01 1979-01-01",,,,
1979-12-01,-9.58,2.85,26,"1953-12-01 1978-12-01",86.55,5.46,26,"1953-12-01 1978-12-01",-5.89,2.5,30,"1949-12-01 1978-12-01",26.29,4.11,26,"1953-12-01 1978-12-01",-19.52,3.47,26,"1953-12-01 1978-12-01",63.95,5.82,26,"1953-12-01 1978-12-01",-16.44,3.25,30,"1949-12-01 1978-12-01",3.78,1.92,26,"1953-12-01 1978-12-01",41.95,23.68,30,"1949-12-01 1978-12-01",4.36,4.78,30,"1949-12-01 1978-12-01",45.48,28.54,30,"1949-12-01 1978-12-01",20.6,15.37,24,"1955-12-01 1978-12-01",,,,
1979-11-01,-2.3,2.01,26,"1953-11-01 1978-11-01",90.05,3.77,26,"1953-11-01 1978-11-01",1.83,1.87,30,"1949-11-01 1978-11-01",27.46,4.41,26,"1953-11-01 1978-11-01",-9.59,2.38,26,"1953-11-01 1978-11-01",63.09,5.02,26,"1953-11-01 1978-11-01",-7.12,2.25,30,"1949-11-01 1978-11-01",3.72,1.61,26,"1953-11-01 1978-11-01",56.22,29.48,30,"1949-11-01 1978-11-01",25.89,20.3,30,"1949-11-01 1978-11-01",32.49,21.48,30,"1949-11-01 1978-11-01",4.1,3.98,24,"1955-11-01 1978-11-01",,,,
1979-10-01,5.13,1.96,26,"1953-10-01 1978-10-01",92.6,2.85,26,"1953-10-01 1978-10-01",11.36,2.05,30,"1949-10-01 1978-10-01",27.02,3.93,26,"1953-10-01 1978-10-01",-1.73,1.83,26,"1953-10-01 1978-10-01",56.22,4.73,26,"1953-10-01 1978-10-01",0.44,1.72,30,"1949-10-01 1978-10-01",2.49,1.22,26,"1953-10-01 1978-10-01",58.61,43.64,30,"1949-10-01 1978-10-01",55.32,43.28,30,"1949-10-01 1978-10-01",3.41,5.1,30,"1949-10-01 1978-10-01",0.1,0.15,24,"1955-10-01 1978-10-01",,,,
1979-09-01,10.58,1.33,26,"1953-09-01 1978-09-01",94.85,3.05,26,"1953-09-01 1978-09-01",17.03,1.37,30,"1949-09-01 1978-09-01",26.11,3.16,26,"1953-09-01 1978-09-01",3.62,1.78,26,"1953-09-01 1978-09-01",57.27,5.03,26,"1953-09-01 1978-09-01",5.11,1.49,30,"1949-09-01 1978-09-01",1.71,0.72,26,"1953-09-01 1978-09-01",86.57,52.36,30,"1949-09-01 1978-09-01",86.57,52.36,30,"1949-09-01 1978-09-01",0,0,30,"1949-09-01 1978-09-01",0,0,24,"1955-09-01 1978-09-01",,,,
1979-08-01,14.84,1.15,26,"1953-08-01 1978-08-01",94.89,2.38,26,"1953-08-01 1978-08-01",22.85,1.65,30,"1949-08-01 1978-08-01",24.62,3.3,26,"1953-08-01 1978-08-01",8.58,1.39,26,"1953-08-01 1978-08-01",53.72,4.59,26,"1953-08-01 1978-08-01",9.77,1.5,30,"1949-08-01 1978-08-01",1.23,0.67,26,"1953-08-01 1978-08-01",80.96,36.92,30,"1949-08-01 1978-08-01",80.96,36.92,30,"1949-08-01 1978-08-01",0,0,30,"1949-08-01 1978-08-01",0,0,24,"1955-08-01 1978-08-01",,,,
1979-07-01,15.34,1.05,26,"1953-07-01 1978-07-01",94.1,2.1,26,"1953-07-01 1978-07-01",24.15,1.37,30,"1949-07-01 1978-07-01",25.72,4.02,26,"1953-07-01 1978-07-01",9.26,1.11,26,"1953-07-01 1978-07-01",51.03,3.88,26,"1953-07-01 1978-07-01",10.84,1.05,30,"1949-07-01 1978-07-01",1.28,0.63,26,"1953-07-01 1978-07-01",75.91,37.29,30,"1949-07-01 1978-07-01",75.91,37.29,30,"1949-07-01 1978-07-01",0,0,30,"1949-07-01 1978-07-01",0,0,24,"1955-07-01 1978-07-01",,,,
1979-06-01,11.71,1.08,26,"1953-06-01 1978-06-01",93.24,3.17,26,"1953-06-01 1978-06-01",20.67,1.35,30,"1949-06-01 1978-06-01",26.38,3.82,26,"1953-06-01 1978-06-01",5.39,1.17,26,"1953-06-01 1978-06-01",50.82,4.22,26,"1953-06-01 1978-06-01",7.4,1.09,30,"1949-06-01 1978-06-01",1.49,0.8,26,"1953-06-01 1978-06-01",80.03,31.12,30,"1949-06-01 1978-06-01",80.03,31.12,30,"1949-06-01 1978-06-01",0,0,30,"1949-06-01 1978-06-01",0,0,24,"1955-06-01 1978-06-01",,,,
1979-05-01,5.32,1.7,26,"1953-05-01 1978-05-01",89.13,5.08,26,"1953-05-01 1978-05-01",15.37,2.03,30,"1949-05-01 1978-05-01",29.89,4.71,26,"1953-05-01 1978-05-01",-1.49,1.77,26,"1953-05-01 1978-05-01",44.2,4.89,26,"1953-05-01 1978-05-01",2.02,1.41,30,"1949-05-01 1978-05-01",2.23,1.07,26,"1953-05-01 1978-05-01",76.24,41.49,30,"1949-05-01 1978-05-01",71.92,39.4,30,"1949-05-01 1978-05-01",4.33,7.47,30,"1949-05-01 1978-05-01",0,0.05,24,"1955-05-01 1978-05-01",,,,
1979-04-01,-0.34,1.68,26,"1953-04-01 1978-04-01",87.57,5.91,26,"1953-04-01 1978-04-01",8.22,2.15,30,"1949-04-01 1978-04-01",29.59,4.59,26,"1953-04-01 1978-04-01",-7.01,1.71,26,"1953-04-01 1978-04-01",46.84,5.61,26,"1953-04-01 1978-04-01",-3.41,1.28,30,"1949-04-01 1978-04-01",2.59,1.1,26,"1953-04-01 1978-04-01",51.78,28.64,30,"1949-04-01 1978-04-01",34.84,27.86,30,"1949-04-01 1978-04-01",17.78,17.26,30,"1949-04-01 1978-04-01",4.3,5.17,24,"1955-04-01 1978-04-01",,,,
1979-03-01,-5.56,2.22,26,"1953-03-01 1978-03-01",86.45,5.46,26,"1953-03-01 1978-03-01",-0.22,2.02,30,"1949-03-01 1978-03-01",27.01,4.99,26,"1953-03-01 1978-03-01",-15.39,3.49,26,"1953-03-01 1978-03-01",55.23,5.27,26,"1953-03-01 1978-03-01",-12.49,3.14,30,"1949-03-01 1978-03-01",3.08,1.7,26,"1953-03-01 1978-03-01",44.02,22.41,30,"1949-03-01 1978-03-01",12.77,16.32,30,"1949-03-01 1978-03-01",33.74,19.73,30,"1949-03-01 1978-03-01",28.5,25.03,24,"1955-03-01 1978-03-01",,,,
1979-02-01,-10.97,2.71,26,"1953-02-01 1978-02-01",84.83,6.54,26,"1953-02-01 1978-02-01",-6.04,2.19,30,"1949-02-01 1978-02-01",25.82,4.16,26,"1953-02-01 1978-02-01",-22.88,3.66,26,"1953-02-01 1978-02-01",58.17,7.25,26,"1953-02-01 1978-02-01",-19.64,3.24,30,"1949-02-01 1978-02-01",3.29,1.8,26,"1953-02-01 1978-02-01",28.33,19.04,30,"1949-02-01 1978-02-01",1.93,4.57,30,"1949-02-01 1978-02-01",30.21,18.34,30,"1949-02-01 1978-02-01",42.4,26.5,24,"1955-02-01 1978-02-01",,,,
1979-01-01,-13.54,3.21,26,"1953-01-01 1978-01-01",84.21,7.73,26,"1953-01-01 1978-01-01",-9.31,2.63,30,"1949-01-01 1978-01-01",26.69,3.75,26,"1953-01-01 1978-01-01",-24.61,3.46,26,"1953-01-01 1978-01-01",60.93,6.96,26,"1953-01-01 1978-01-01",-21.32,3,30,"1949-01-01 1978-01-01",3.91,1.78,26,"1953-01-01 1978-01-01",45.41,33.25,30,"1949-01-01 1978-01-01",2.54,9.42,30,"1949-01-01 1978-01-01",51.13,30.42,30,"1949-01-01 1978-01-01",36.2,23.95,24,"1955-01-01 1978-01-01",,,,
1978-12-01,-9.44,2.81,25,"1953-12-01 1977-12-01",86.69,5.52,25,"1953-12-01 1977-12-01",-5.73,2.49,30,"1948-12-01 1977-12-01",26.46,4.1,25,"1953-12-01 1977-12-01",-19.33,3.4,25,"1953-12-01 1977-12-01",64.17,5.82,25,"1953-12-01 1977-12-01",-16.24,3.14,30,"1948-12-01 1977-12-01",3.85,1.92,25,"1953-12-01 1977-12-01",44.52,26.19,30,"1948-12-01 1977-12-01",5.78,8.32,30,"1948-12-01 1977-12-01",46.42,28.66,30,"1948-12-01 1977-12-01",20.7,15.69,23,"1955-12-01 1977-12-01",,,,
1978-11-01,-2.19,1.97,25,"1953-11-01 1977-11-01",90.31,3.61,25,"1953-11-01 1977-11-01",1.9,1.89,30,"1948-11-01 1977-11-01",27.65,4.39,25,"1953-11-01 1977-11-01",-9.42,2.27,25,"1953-11-01 1977-11-01",63.56,4.52,25,"1953-11-01 1977-11-01",-6.92,2.24,30,"1948-11-01 1977-11-01",3.8,1.6,25,"1953-11-01 1977-11-01",57.91,29.75,30,"1948-11-01 1977-11-01",27.87,21.09,30,"1948-11-01 1977-11-01",31.63,21.34,30,"1948-11-01 1977-11-01",4,4.03,23,"1955-11-01 1977-11-01",,,,
1978-10-01,5.17,1.99,25,"1953-10-01 1977-10-01",92.67,2.88,25,"1953-10-01 1977-10-01",11.39,2.06,30,"1948-10-01 1977-10-01",27.18,3.93,25,"1953-10-01 1977-10-01",-1.69,1.86,25,"1953-10-01 1977-10-01",56.43,4.71,25,"1953-10-01 1977-10-01",0.48,1.71,30,"1948-10-01 1977-10-01",2.55,1.21,25,"1953-10-01 1977-10-01",58.44,43.79,30,"1948-10-01 1977-10-01",55.15,43.42,30,"1948-10-01 1977-10-01",3.41,5.1,30,"1948-10-01 1977-10-01",0.1,0.15,23,"1955-10-01 1977-10-01",,,,
1978-09-01,10.58,1.36,25,"1953-09-01 1977-09-01",95.03,2.98,25,"1953-09-01 1977-09-01",17.2,1.63,30,"1948-09-01 1977-09-01",26.23,3.17,25,"1953-09-01 1977-09-01",3.57,1.8,25,"1953-09-01 1977-09-01",57.14,5.08,25,"1953-09-01 1977-09-01",5.07,1.46,30,"1948-09-01 1977-09-01",1.72,0.74,25,"1953-09-01 1977-09-01",86.47,52.44,30,"1948-09-01 1977-09-01",86.47,52.44,30,"1948-09-01 1977-09-01",0,0,30,"1948-09-01 1977-09-01",0,0,23,"1955-09-01 1977-09-01",,,,
1978-08-01,14.86,1.16,25,"1953-08-01 1977-08-01",95.17,2,25,"1953-08-01 1977-08-01",22.89,1.66,30,"1948-08-01 1977-08-01",24.62,3.36,25,"1953-08-01 1977-08-01",8.62,1.4,25,"1953-08-01 1977-08-01",53.74,4.68,25,"1953-08-01 1977-08-01",9.81,1.53,30,"1948-08-01 1977-08-01",1.23,0.68,25,"1953-08-01 1977-08-01",82.06,36.74,30,"1948-08-01 1977-08-01",82.06,36.74,30,"1948-08-01 1977-08-01",0,0,30,"1948-08-01 1977-08-01",0,0,23,"1955-08-01 1977-08-01",,,,
1978-07-01,15.39,1.05,25,"1953-07-01 1977-07-01",94.36,1.69,25,"1953-07-01 1977-07-01",24.19,1.36,30,"1948-07-01 1977-07-01",25.85,4.04,25,"1953-07-01 1977-07-01",9.3,1.1,25,"1953-07-01 1977-07-01",50.96,3.94,25,"1953-07-01 1977-07-01",10.84,1.05,30,"1948-07-01 1977-07-01",1.3,0.63,25,"1953-07-01 1977-07-01",75.9,37.29,30,"1948-07-01 1977-07-01",75.9,37.29,30,"1948-07-01 1977-07-01",0,0,30,"1948-07-01 1977-07-01",0,0,23,"1955-07-01 1977-07-01",,,,
1978-06-01,11.76,1.07,25,"1953-06-01 1977-06-01",93.47,3.01,25,"1953-06-01 1977-06-01",20.69,1.35,30,"1948-06-01 1977-06-01",26.55,3.79,25,"1953-06-01 1977-06-01",5.45,1.14,25,"1953-06-01 1977-06-01",50.94,4.26,25,"1953-06-01 1977-06-01",7.4,1.09,30,"1948-06-01 1977-06-01",1.52,0.79,25,"1953-06-01 1977-06-01",78.34,31.64,30,"1948-06-01 1977-06-01",78.34,31.64,30,"1948-06-01 1977-06-01",0,0,30,"1948-06-01 1977-06-01",0,0,23,"1955-06-01 1977-06-01",,,,
1978-05-01,5.26,1.71,25,"1953-05-01 1977-05-01",89.3,5.1,25,"1953-05-01 1977-05-01",15.35,2.01,30,"1948-05-01 1977-05-01",30.15,4.61,25,"1953-05-01 1977-05-01",-1.56,1.76,25,"1953-05-01 1977-05-01",44.15,4.98,25,"1953-05-01 1977-05-01",1.93,1.4,30,"1948-05-01 1977-05-01",2.27,1.07,25,"1953-05-01 1977-05-01",75.35,42.17,30,"1948-05-01 1977-05-01",71.03,40.02,30,"1948-05-01 1977-05-01",4.33,7.47,30,"1948-05-01 1977-05-01",0,0.05,23,"1955-05-01 1977-05-01",,,,
1978-04-01,-0.26,1.66,25,"1953-04-01 1977-04-01",87.81,5.9,25,"1953-04-01 1977-04-01",8.25,2.13,30,"1948-04-01 1977-04-01",29.75,4.61,25,"1953-04-01 1977-04-01",-6.94,1.71,25,"1953-04-01 1977-04-01",46.97,5.68,25,"1953-04-01 1977-04-01",-3.38,1.29,30,"1948-04-01 1977-04-01",2.61,1.12,25,"1953-04-01 1977-04-01",53.06,28.99,30,"1948-04-01 1977-04-01",36.37,27.62,30,"1948-04-01 1977-04-01",17.53,17.09,30,"1948-04-01 1977-04-01",4.5,5.25,23,"1955-04-01 1977-04-01",,,,
1978-03-01,-5.51,2.24,25,"1953-03-01 1977-03-01",86.59,5.53,25,"1953-03-01 1977-03-01",-0.27,2.03,30,"1948-03-01 1977-03-01",27.23,4.96,25,"1953-03-01 1977-03-01",-15.34,3.55,25,"1953-03-01 1977-03-01",55.63,4.97,25,"1953-03-01 1977-03-01",-12.51,3.15,30,"1948-03-01 1977-03-01",3.15,1.7,25,"1953-03-01 1977-03-01",45.77,22.85,30,"1948-03-01 1977-03-01",12.74,16.35,30,"1948-03-01 1977-03-01",35.41,21.06,30,"1948-03-01 1977-03-01",29.1,25.44,23,"1955-03-01 1977-03-01",,,,
1978-02-01,-10.82,2.65,25,"1953-02-01 1977-02-01",85.12,6.5,25,"1953-02-01 1977-02-01",-6.07,2.21,30,"1948-02-01 1977-02-01",26.14,3.92,25,"1953-02-01 1977-02-01",-22.8,3.71,25,"1953-02-01 1977-02-01",58.58,7.09,25,"1953-02-01 1977-02-01",-19.65,3.24,30,"1948-02-01 1977-02-01",3.36,1.8,25,"1953-02-01 1977-02-01",28.94,18.53,30,"1948-02-01 1977-02-01",1.93,4.57,30,"1948-02-01 1977-02-01",30.71,17.9,30,"1948-02-01 1977-02-01",43.1,26.83,23,"1955-02-01 1977-02-01",,,,
1978-01-01,-13.38,3.16,25,"1953-01-01 1977-01-01",84.75,7.38,25,"1953-01-01 1977-01-01",-9.31,2.63,30,"1948-01-01 1977-01-01",26.94,3.59,25,"1953-01-01 1977-01-01",-24.5,3.49,25,"1953-01-01 1977-01-01",61.34,6.78,25,"1953-01-01 1977-01-01",-21.37,3.03,30,"1948-01-01 1977-01-01",3.94,1.82,25,"1953-01-01 1977-01-01",46.27,32.9,30,"1948-01-01 1977-01-01",2.54,9.42,30,"1948-01-01 1977-01-01",51.82,30.03,30,"1948-01-01 1977-01-01",36.9,24.26,23,"1955-01-01 1977-01-01",,,,
1977-12-01,-9.35,2.84,24,"1953-12-01 1976-12-01",86.98,5.44,24,"1953-12-01 1976-12-01",-5.69,2.48,30,"1947-12-01 1976-12-01",26.49,4.18,24,"1953-12-01 1976-12-01",-19.35,3.47,24,"1953-12-01 1976-12-01",64.23,5.93,24,"1953-12-01 1976-12-01",-16.25,3.14,30,"1947-12-01 1976-12-01",3.83,1.96,24,"1953-12-01 1976-12-01",44.16,25.5,30,"1947-12-01 1976-12-01",5.61,8.38,30,"1947-12-01 1976-12-01",45.61,27.06,30,"1947-12-01 1976-12-01",20.8,16.04,22,"1955-12-01 1976-12-01",,,,
1977-11-01,-2.21,2,24,"1953-11-01 1976-11-01",90.43,3.63,24,"1953-11-01 1976-11-01",1.8,1.9,30,"1947-11-01 1976-11-01",27.94,4.24,24,"1953-11-01 1976-11-01",-9.46,2.31,24,"1953-11-01 1976-11-01",63.59,4.61,24,"1953-11-01 1976-11-01",-6.99,2.24,30,"1947-11-01 1976-11-01",3.88,1.58,24,"1953-11-01 1976-11-01",60.23,32.04,30,"1947-11-01 1976-11-01",30.47,26.02,30,"1947-11-01 1976-11-01",31.34,21.55,30,"1947-11-01 1976-11-01",4.2,4.05,22,"1955-11-01 1976-11-01",,,,
1977-10-01,5.2,2.02,24,"1953-10-01 1976-10-01",92.87,2.76,24,"1953-10-01 1976-10-01",11.54,2.26,30,"1947-10-01 1976-10-01",27.35,3.92,24,"1953-10-01 1976-10-01",-1.65,1.89,24,"1953-10-01 1976-10-01",56.75,4.52,24,"1953-10-01 1976-10-01",0.56,1.74,30,"1947-10-01 1976-10-01",2.58,1.23,24,"1953-10-01 1976-10-01",56.74,44.81,30,"1947-10-01 1976-10-01",53.45,44.32,30,"1947-10-01 1976-10-01",3.41,5.1,30,"1947-10-01 1976-10-01",0.1,0.16,22,"1955-10-01 1976-10-01",,,,
1977-09-01,10.56,1.39,24,"1953-09-01 1976-09-01",94.99,3.03,24,"1953-09-01 1976-09-01",17.22,1.63,30,"1947-09-01 1976-09-01",26.41,3.11,24,"1953-09-01 1976-09-01",3.49,1.79,24,"1953-09-01 1976-09-01",56.82,4.93,24,"1953-09-01 1976-09-01",5.05,1.45,30,"1947-09-01 1976-09-01",1.69,0.74,24,"1953-09-01 1976-09-01",79.58,37.44,30,"1947-09-01 1976-09-01",79.58,37.44,30,"1947-09-01 1976-09-01",0,0,30,"1947-09-01 1976-09-01",0,0,22,"1955-09-01 1976-09-01",,,,
1977-08-01,14.95,1.1,24,"1953-08-01 1976-08-01",95.12,2.02,24,"1953-08-01 1976-08-01",23.02,1.59,30,"1947-08-01 1976-08-01",24.69,3.41,24,"1953-08-01 1976-08-01",8.7,1.36,24,"1953-08-01 1976-08-01",53.69,4.77,24,"1953-08-01 1976-08-01",9.97,1.48,30,"1947-08-01 1976-08-01",1.26,0.67,24,"1953-08-01 1976-08-01",77.92,33.62,30,"1947-08-01 1976-08-01",77.92,33.62,30,"1947-08-01 1976-08-01",0,0,30,"1947-08-01 1976-08-01",0,0,22,"1955-08-01 1976-08-01",,,,
1977-07-01,15.37,1.06,24,"1953-07-01 1976-07-01",94.32,1.71,24,"1953-07-01 1976-07-01",24.24,1.37,30,"1947-07-01 1976-07-01",26.02,4.04,24,"1953-07-01 1976-07-01",9.3,1.13,24,"1953-07-01 1976-07-01",50.82,3.96,24,"1953-07-01 1976-07-01",10.86,1.05,30,"1947-07-01 1976-07-01",1.35,0.6,24,"1953-07-01 1976-07-01",75.42,37.12,30,"1947-07-01 1976-07-01",75.42,37.12,30,"1947-07-01 1976-07-01",0,0,30,"1947-07-01 1976-07-01",0,0,22,"1955-07-01 1976-07-01",,,,
1977-06-01,11.75,1.09,24,"1953-06-01 1976-06-01",93.4,3.06,24,"1953-06-01 1976-06-01",20.63,1.43,30,"1947-06-01 1976-06-01",26.78,3.7,24,"1953-06-01 1976-06-01",5.44,1.17,24,"1953-06-01 1976-06-01",50.9,4.35,24,"1953-06-01 1976-06-01",7.33,1.14,30,"1947-06-01 1976-06-01",1.57,0.77,24,"1953-06-01 1976-06-01",80.45,35.1,30,"1947-06-01 1976-06-01",80.45,35.1,30,"1947-06-01 1976-06-01",0,0,30,"1947-06-01 1976-06-01",0,0,22,"1955-06-01 1976-06-01",,,,
1977-05-01,5.11,1.58,24,"1953-05-01 1976-05-01",89.38,5.19,24,"1953-05-01 1976-05-01",15.14,1.91,30,"1947-05-01 1976-05-01",30.35,4.59,24,"1953-05-01 1976-05-01",-1.71,1.65,24,"1953-05-01 1976-05-01",44.09,5.07,24,"1953-05-01 1976-05-01",1.78,1.33,30,"1947-05-01 1976-05-01",2.32,1.06,24,"1953-05-01 1976-05-01",74.42,42.8,30,"1947-05-01 1976-05-01",70.1,40.58,30,"1947-05-01 1976-05-01",4.33,7.47,30,"1947-05-01 1976-05-01",0,0.06,22,"1955-05-01 1976-05-01",,,,
1977-04-01,-0.31,1.68,24,"1953-04-01 1976-04-01",87.81,6.02,24,"1953-04-01 1976-04-01",8.04,2.13,30,"1947-04-01 1976-04-01",29.92,4.63,24,"1953-04-01 1976-04-01",-6.95,1.74,24,"1953-04-01 1976-04-01",47.24,5.65,24,"1953-04-01 1976-04-01",-3.46,1.33,30,"1947-04-01 1976-04-01",2.67,1.11,24,"1953-04-01 1976-04-01",54.69,29,30,"1947-04-01 1976-04-01",36.65,27.53,30,"1947-04-01 1976-04-01",18.88,17.7,30,"1947-04-01 1976-04-01",4.7,5.28,22,"1955-04-01 1976-04-01",,,,
1977-03-01,-5.62,2.21,24,"1953-03-01 1976-03-01",86.6,5.64,24,"1953-03-01 1976-03-01",-0.39,1.86,30,"1947-03-01 1976-03-01",27.17,5.05,24,"1953-03-01 1976-03-01",-15.58,3.42,24,"1953-03-01 1976-03-01",55.72,5.05,24,"1953-03-01 1976-03-01",-12.68,2.95,30,"1947-03-01 1976-03-01",3.1,1.72,24,"1953-03-01 1976-03-01",44.58,23.41,30,"1947-03-01 1976-03-01",11.34,15.53,30,"1947-03-01 1976-03-01",35.56,20.9,30,"1947-03-01 1976-03-01",29.8,25.76,22,"1955-03-01 1976-03-01",,,,
1977-02-01,-10.85,2.7,24,"1953-02-01 1976-02-01",85.16,6.64,24,"1953-02-01 1976-02-01",-6.15,2.21,30,"1947-02-01 1976-02-01",26.19,3.99,24,"1953-02-01 1976-02-01",-23,3.66,24,"1953-02-01 1976-02-01",58.65,7.23,24,"1953-02-01 1976-02-01",-19.74,3.15,30,"1947-02-01 1976-02-01",3.26,1.76,24,"1953-02-01 1976-02-01",28.97,18.54,30,"1947-02-01 1976-02-01",1.93,4.57,30,"1947-02-01 1976-02-01",30.62,17.89,30,"1947-02-01 1976-02-01",43.9,27.21,22,"1955-02-01 1976-02-01",,,,
1977-01-01,-13.18,3.07,24,"1953-01-01 1976-01-01",85.08,7.35,24,"1953-01-01 1976-01-01",-9.08,2.64,30,"1947-01-01 1976-01-01",27.04,3.63,24,"1953-01-01 1976-01-01",-24.38,3.51,24,"1953-01-01 1976-01-01",61.61,6.78,24,"1953-01-01 1976-01-01",-21.23,3.03,30,"1947-01-01 1976-01-01",3.79,1.7,24,"1953-01-01 1976-01-01",47.15,32.3,30,"1947-01-01 1976-01-01",2.54,9.42,30,"1947-01-01 1976-01-01",52.53,29.44,30,"1947-01-01 1976-01-01",37.5,24.61,22,"1955-01-01 1976-01-01",,,,
1976-12-01,-9.08,2.57,23,"1953-12-01 1975-12-01",87.41,5.14,23,"1953-12-01 1975-12-01",-5.58,2.34,30,"1946-12-01 1975-12-01",26.48,4.27,23,"1953-12-01 1975-12-01",-18.98,3.03,23,"1953-12-01 1975-12-01",64.78,5.44,23,"1953-12-01 1975-12-01",-16,2.8,30,"1946-12-01 1975-12-01",3.82,2,23,"1953-12-01 1975-12-01",45.15,25.47,30,"1946-12-01 1975-12-01",5.87,8.32,30,"1946-12-01 1975-12-01",46.09,27.02,30,"1946-12-01 1975-12-01",21.1,16.33,21,"1955-12-01 1975-12-01",,,,
1976-11-01,-1.98,1.69,23,"1953-11-01 1975-11-01",90.78,3.29,23,"1953-11-01 1975-11-01",1.92,1.86,30,"1946-11-01 1975-11-01",27.98,4.33,23,"1953-11-01 1975-11-01",-9.26,2.15,23,"1953-11-01 1975-11-01",64.21,3.63,23,"1953-11-01 1975-11-01",-6.91,2.15,30,"1946-11-01 1975-11-01",3.81,1.57,23,"1953-11-01 1975-11-01",61.34,30.87,30,"1946-11-01 1975-11-01",31.06,25.59,30,"1946-11-01 1975-11-01",31.83,21.19,30,"1946-11-01 1975-11-01",4.4,4.07,21,"1955-11-01 1975-11-01",,,,
1976-10-01,5.4,1.84,23,"1953-10-01 1975-10-01",92.96,2.79,23,"1953-10-01 1975-10-01",11.63,2.21,30,"1946-10-01 1975-10-01",27.57,3.84,23,"1953-10-01 1975-10-01",-1.48,1.72,23,"1953-10-01 1975-10-01",57.18,4.12,23,"1953-10-01 1975-10-01",0.7,1.56,30,"1946-10-01 1975-10-01",2.59,1.25,23,"1953-10-01 1975-10-01",60.3,45.01,30,"1946-10-01 1975-10-01",57.07,44.72,30,"1946-10-01 1975-10-01",3.29,5.13,30,"1946-10-01 1975-10-01",0.1,0.16,21,"1955-10-01 1975-10-01",,,,
